"","census_trct","ZIP","county","Latitude","Longitude","community_cat","Ozone","ozone_pct","PM2.5","PM2.5_pct","Traffic","traffic_pct","tox","tox_pct","Asthma","cardio","LBW","Education","Poverty","PM2.5_mean","ozone_mean","Traffic_mean","tox_mean","cardio_mean","pol_score","pol_score1","county_name","score_mean"
"1",6019001100,93706,"Fresno ",36.7096952,-119.7816961,"Yes",0.065,98.18,15.4,97.22,909.14,62.98,18551.95719,97.46,131.64,14.13,7.44,53.3,76.3,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,88.96,9.56662006667383,"Fresno County",7.54524120545684
"2",6071001600,91761,"San Bernardino",34.0577805,-117.6180131,"Yes",0.062,91.1,13.31,93.64,782.26,55.66,7494.236622,89.05,60.66,12.94,7.04,53.3,72.5,11.048341088374,0.064260162601626,802.757057220708,2422.62699287715,11.629810298103,82.3625,8.85713517582536,"San Bernardino County",7.07183875796905
"3",6019000200,93706,"Fresno ",36.7354914,-119.8055044,"Yes",0.062,91.1,15.4,97.22,576.52,39,12454.94841,95.42,142.12,14.96,10.16,42.3,86.8,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,80.685,8.67673943434778,"Fresno County",7.54524120545684
"4",6077000801,95203,"San Joaquin",37.9405169,-121.3145235,"Yes",0.046,53.02,12.54,84.02,1305.01,78.29,2387.782922,69.97,142.17,14.72,6.23,40.8,61.3,12.3078712992806,0.0482158273381295,760.861151079137,999.827375224101,10.3956115107914,71.325,7.67017958920314,"San Joaquin County",6.30607375590011
"5",6019001500,93725,"Fresno ",36.6816,-119.7178427,"Yes",0.065,98.18,15.4,97.22,435.16,24.3,21790.70672,98.15,90.48,12.82,4.5,45.1,66.4,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,79.4625,8.54527368534251,"Fresno County",7.54524120545684
"6",6037204920,90023,"Los Angeles",34.0175004,-118.1974975,"Yes",0.046,53.02,12.89,92.89,2943.44,97.19,39040.17995,99.3,68.74,10.4,7.35,53.1,66.4,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,85.6,9.20529089149371,"Los Angeles County",7.29365672829501
"7",6077000300,95203,"San Joaquin",37.952421,-121.3020724,"Yes",0.046,53.02,13.44,94,885.52,61.94,707.5361575,56.11,169.56,12.7,8.36,46,76.2,12.3078712992806,0.0482158273381295,760.861151079137,999.827375224101,10.3956115107914,66.2675,7.12630390364555,"San Joaquin County",6.30607375590011
"8",6019001000,93706,"Fresno ",36.6977507,-119.804314,"Yes",0.065,98.18,15.4,97.22,243.54,7.97,6996.962409,88.06,142.28,14.96,7.83,47.4,74.5,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,72.8575,7.83498225615658,"Fresno County",7.54524120545684
"9",6037206050,90023,"Los Angeles",34.0299036,-118.2244531,"Yes",0.046,53.02,12.89,92.89,2810.82,96.63,10378.23648,94.06,58.03,7.24,6.71,50.4,75.7,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,84.15,9.04936014625229,"Los Angeles County",7.29365672829501
"10",6019000400,93721,"Fresno ",36.7276563,-119.7762091,"Yes",0.065,98.18,15.4,97.22,815.36,57.96,125383.892,99.93,107.8,14.75,4.79,52.5,83.4,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,88.3225,9.49806430799011,"Fresno County",7.54524120545684
"11",6099002100,95354,"Stanislaus ",37.6287607,-120.9667385,"Yes",0.053,73.93,12.89,92.89,606.03,42.26,1033.797912,60.53,94.54,13.59,5.37,52.3,78.3,12.8385106382979,0.0539468085106383,631.039787234043,1001.71683134989,11.6573404255319,67.4025,7.24836003871384,"Stanislaus County",7.08298821882014
"12",6037910812,93550,"Los Angeles",34.5024487,-118.0967177,"No",0.06,85.21,5.76368635,4.73,595.54,41.06,13.89737618,10.23,92.99,11.89,NA,NA,18.3,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,35.3075,3.79691364662867,"Los Angeles County",7.29365672829501
"13",6029002500,93307,"Kern ",35.3372541,-118.9920281,"Yes",0.065,98.18,19.18,99.86,675.16,48.16,49.70815719,19.14,89.83,11.77,6.28,41.3,73.8,16.4982270371523,0.0629403973509934,457.124421768707,293.573354799358,10.9727814569536,66.335,7.13356274868266,"Kern County",6.25723781285823
"14",6019000600,93721,"Fresno ",36.743063,-119.7933565,"Yes",0.065,98.18,15.4,97.22,591.37,40.59,7030.451231,88.16,118.86,10.12,7.87,46.9,89.5,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,81.0375,8.71464673620819,"Fresno County",7.54524120545684
"15",6019001201,93725,"Fresno ",36.7107523,-119.7577716,"Yes",0.065,98.18,15.4,97.22,347.88,16.22,19782.60168,97.68,89.51,12.74,5.28,52.3,70.7,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,77.325,8.31541025916765,"Fresno County",7.54524120545684
"16",6037205120,90023,"Los Angeles",34.0187546,-118.2117956,"Yes",0.046,53.02,12.89,92.89,887.21,62,19178.66447,97.57,68.74,10.4,5.14,61.4,78.3,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,76.37,8.2127110441983,"Los Angeles County",7.29365672829501
"17",6019000902,93706,"Fresno ",36.717769,-119.8042772,"Yes",0.065,98.18,15.4,97.22,170.75,4.17,25476.58305,98.48,142.28,14.96,9.24,53.8,77.5,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,74.5125,8.01295838262179,"Fresno County",7.54524120545684
"18",6037291220,90247,"Los Angeles",33.8771395,-118.286709,"Yes",0.044,40.49,12.05,81.66,2467.25,94.72,8937.64998,92.07,66.49,8.87,6.54,31.4,53.4,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,77.235,8.30573179911818,"Los Angeles County",7.29365672829501
"19",6037901003,93536,"Los Angeles",34.6955698,-118.2277779,"No",0.062,91.1,6.18286598,7.76,221.55,6.71,11.43597594,9.38,52.17,10.51,NA,41.7,NA,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,28.7375,3.09038606301753,"Los Angeles County",7.29365672829501
"20",6019001202,93725,"Fresno ",36.7026849,-119.7410277,"Yes",0.065,98.18,15.4,97.22,291.45,11.43,8837.26905,91.92,78.61,11.16,4.94,51.6,77.8,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,74.6875,8.03177761049575,"Fresno County",7.54524120545684
"21",6019000800,93706,"Fresno ",36.7067181,-119.831179,"Yes",0.062,91.1,15.4,97.22,127.2,2.28,7265.254475,88.61,142.28,14.96,8.9,44.3,76.5,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,69.8025,7.50645230669965,"Fresno County",7.54524120545684
"22",6019000300,93706,"Fresno ",36.726462,-119.8010347,"Yes",0.065,98.18,15.4,97.22,434.57,24.21,35783.10251,99.15,142.28,14.96,8.12,28.2,78.7,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,79.69,8.56973868157866,"Fresno County",7.54524120545684
"23",6037239202,90001,"Los Angeles",33.9856783,-118.2649765,"Yes",0.046,53.02,12.47,83.99,930.42,64.09,4808.807974,79.53,91.39,12.62,7,51.4,76.3,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,70.1575,7.54462845467255,"Los Angeles County",7.29365672829501
"24",6037226002,90021,"Los Angeles",34.0326196,-118.2477686,"Yes",0.046,53.02,12.89,92.89,1929.83,90.16,6139.175596,85.41,149.88,8.24,5.71,38.7,65.3,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,80.37,8.64286482417464,"Los Angeles County",7.29365672829501
"25",6077000700,95206,"San Joaquin",37.9431727,-121.2878729,"Yes",0.046,53.02,13.5,94.01,1022.65,68.81,810.2517341,57.88,123.86,13.58,4.25,55.8,79.5,12.3078712992806,0.0482158273381295,760.861151079137,999.827375224101,10.3956115107914,68.43,7.35885579094526,"San Joaquin County",6.30607375590011
"26",6079011400,93405,"San Luis Obispo",35.3228262,-120.7001012,"No",0.035,16.94,8.72505418,30.71,815.53,57.99,8.254594622,8.03,15.95,4.81,NA,34.5,NA,7.63534489894737,0.0376792452830189,478.938867924528,33.5203810380566,5.20471698113208,28.4175,3.05597376061942,"San Luis Obispo County",2.14926902156995
"27",6019000901,93706,"Fresno ",36.7104697,-119.804301,"Yes",0.065,98.18,15.4,97.22,195.77,5.28,13674.44729,96.02,142.28,14.96,9.09,52.5,80.8,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,74.175,7.97666415743628,"Fresno County",7.54524120545684
"28",6077000100,95202,"San Joaquin",37.953996,-121.2853628,"Yes",0.046,53.02,13.53,94.09,495.25,30.29,629.2738636,54.27,176.3,10.87,6.53,36.3,86,12.3078712992806,0.0482158273381295,760.861151079137,999.827375224101,10.3956115107914,57.9175,6.22835788794494,"San Joaquin County",6.30607375590011
"29",6099002302,95351,"Stanislaus ",37.6209695,-120.982756,"Yes",0.053,73.93,12.89,92.89,910.22,63.1,658.156468,54.99,95.77,15.79,5.42,58,73.5,12.8385106382979,0.0539468085106383,631.039787234043,1001.71683134989,11.6573404255319,71.2275,7.65969459081622,"Stanislaus County",7.08298821882014
"30",6071004900,92410,"San Bernardino",34.100314,-117.3168792,"Yes",0.065,98.18,12.47,83.99,847.17,59.82,1111.567743,61.27,121.39,15.23,5.97,59,74,11.048341088374,0.064260162601626,802.757057220708,2422.62699287715,11.629810298103,75.815,8.15302720722658,"San Bernardino County",7.07183875796905
"31",6037535400,90002,"Los Angeles",33.947117,-118.2314205,"Yes",0.044,40.49,12.05,81.66,1094.36,71.48,5904.681637,84.25,88.42,12.7,5.27,59.7,75.4,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,69.47,7.47069577373911,"Los Angeles County",7.29365672829501
"32",6019000700,93706,"Fresno ",36.7345353,-119.8277069,"Yes",0.062,91.1,15.4,97.22,438.28,24.68,7246.016392,88.55,142.18,14.94,9.84,39.2,65.6,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,75.3875,8.10705452199161,"Fresno County",7.54524120545684
"33",6019007901,93210,"Fresno ",36.1300647,-120.2430393,"No",0.055,77.87,13.92,94.71,174.33,4.3,113.4187627,26.48,59.49,18.34,NA,40,NA,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,50.84,5.4672545434993,"Fresno County",7.54524120545684
"34",6065030300,92501,"Riverside ",33.9798271,-117.3763853,"Yes",0.065,98.18,12.89,92.89,1045.59,69.66,1186.290627,61.91,108.89,12.27,7.11,25.3,56.2,10.1646414099117,0.0625364238410596,711.339247787611,1552.22717869158,10.3298675496689,80.66,8.67405097322293,"Riverside County",6.17751801744788
"35",6019007100,93662,"Fresno ",36.5629769,-119.6279131,"Yes",0.065,98.18,15.82,97.49,543.06,35.37,735.6523341,56.7,101.34,11.65,5.92,56.6,71.2,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,71.935,7.73577804064953,"Fresno County",7.54524120545684
"36",6037243100,90059,"Los Angeles",33.9327963,-118.2350934,"Yes",0.044,40.49,12.05,81.66,2521.07,95.1,5852.275263,83.97,105.29,11.72,9.99,60.8,76,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,75.305,8.0981826002796,"Los Angeles County",7.29365672829501
"37",6037543305,90220,"Los Angeles",33.8611473,-118.2238692,"Yes",0.042,31.84,11.63,69.14,1418.39,81.13,6896.098953,87.8,106.87,12.47,10,19.7,34.1,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,67.4775,7.2564254220884,"Los Angeles County",7.29365672829501
"38",6071005701,92401,"San Bernardino",34.1006404,-117.2926063,"Yes",0.065,98.18,12.05,81.66,747.98,53.59,707.1247544,56.09,131.79,18.3,8.97,42.2,89.3,11.048341088374,0.064260162601626,802.757057220708,2422.62699287715,11.629810298103,72.38,7.7836326486719,"San Bernardino County",7.07183875796905
"39",6037204600,90023,"Los Angeles",34.0366414,-118.2158297,"Yes",0.046,53.02,12.89,92.89,2937.84,97.16,10365.37086,94.05,73.07,9.25,5.81,53.4,71,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,84.28,9.06334014410152,"Los Angeles County",7.29365672829501
"40",6037980003,93535,"Los Angeles",34.8098536,-117.9667789,"No",0.062,91.1,5.76368635,4.73,106.11,1.42,17.87749429,11.24,44.27,7.71,NA,NA,NA,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,27.1225,2.91671147435208,"Los Angeles County",7.29365672829501
"41",6037227010,90011,"Los Angeles",34.0185256,-118.2469968,"Yes",0.046,53.02,12.89,92.89,982.78,66.89,6136.500335,85.38,64.02,9.65,6.04,62.1,72.2,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,74.545,8.0164533820841,"Los Angeles County",7.29365672829501
"42",6099002301,95351,"Stanislaus ",37.6049206,-121.0188436,"Yes",0.053,73.93,12.89,92.89,1090.88,71.35,593.611198,53.49,79.42,12.24,5.5,45.6,65.6,12.8385106382979,0.0539468085106383,631.039787234043,1001.71683134989,11.6573404255319,72.915,7.84116571674373,"Stanislaus County",7.08298821882014
"43",6019000100,93721,"Fresno ",36.7369244,-119.7927732,"Yes",0.065,98.18,15.4,97.22,305.84,12.57,12665.51094,95.52,69.87,14.23,NA,45.9,84.1,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,75.8725,8.15921066781374,"Fresno County",7.54524120545684
"44",6077001900,95205,"San Joaquin",37.9516762,-121.2605554,"Yes",0.046,53.02,13.61,94.2,824.07,58.57,582.0127436,53.12,94.01,12.91,5.1,53.5,75.5,12.3078712992806,0.0482158273381295,760.861151079137,999.827375224101,10.3956115107914,64.7275,6.96069469835466,"San Joaquin County",6.30607375590011
"45",6037206032,90033,"Los Angeles",34.046259,-118.2246242,"Yes",0.046,53.02,12.89,92.89,2658.05,95.91,7806.44435,89.86,95.89,10.33,4.17,42.7,69.2,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,82.92,8.91708785890956,"Los Angeles County",7.29365672829501
"46",6037226001,90021,"Los Angeles",34.0244835,-118.2502739,"Yes",0.046,53.02,12.89,92.89,2289.68,93.38,5941.164907,84.47,87.25,9.3,6.16,59.2,79.3,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,80.94,8.70416173782127,"Los Angeles County",7.29365672829501
"47",6037980015,90731,"Los Angeles",33.773215,-118.2888293,"Yes",0.042,31.84,11.21,66.23,1208.16,75.45,19144.58034,97.54,56.06,8.16,NA,NA,52,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,67.765,7.2873427250242,"Los Angeles County",7.29365672829501
"48",6037239501,90001,"Los Angeles",33.9729857,-118.2628927,"Yes",0.046,53.02,12.05,81.66,1289.16,77.92,5153.308202,80.77,72.52,10.79,7.41,50.4,72.2,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,73.3425,7.88713840197871,"Los Angeles County",7.29365672829501
"49",6019002000,93728,"Fresno ",36.7572824,-119.8328803,"Yes",0.062,91.1,15.4,97.22,827.41,58.83,3657.292495,75.75,91.21,8.81,8.44,42.1,80.7,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,80.725,8.68104097214754,"Fresno County",7.54524120545684
"50",6077005119,95330,"San Joaquin",37.8446844,-121.3027448,"Yes",0.05,64.8,12.05,81.66,1088.07,71.25,1144.795122,61.52,65.67,10.67,6.3,18.4,34.7,12.3078712992806,0.0482158273381295,760.861151079137,999.827375224101,10.3956115107914,69.8075,7.50698999892461,"San Joaquin County",6.30607375590011
"51",6037203100,90033,"Los Angeles",34.059079,-118.1964766,"Yes",0.046,53.02,12.89,92.89,2969.91,97.28,6735.289812,87.4,76.55,8.65,5.17,57.7,76.1,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,82.6475,8.88778363264867,"Los Angeles County",7.29365672829501
"52",6037530700,90063,"Los Angeles",34.0592143,-118.183979,"Yes",0.046,53.02,12.47,83.99,1829.52,88.8,8000,90.15,54.46,10.53,8,46.4,54.3,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,78.99,8.49446177008281,"Los Angeles County",7.29365672829501
"53",6073005000,92113,"San Diego",32.6948502,-117.1411746,"Yes",0.038,22.34,11.21,66.23,1144.32,73.37,1176.628601,61.84,127.1,9.63,5.4,44.6,82.8,10.61353349126,0.0426762360446571,1065.619136,231.892956331011,6.233668261563,55.945,6.01623830519411,"San Diego County",4.76004473599312
"54",6037980025,90745,"Los Angeles",33.8433748,-118.240029,"Yes",0.042,31.84,11.63,69.14,381.64,19.24,9630.390899,93.12,0,0,NA,NA,NA,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,53.335,5.73556296375954,"Los Angeles County",7.29365672829501
"55",6037301601,91201,"Los Angeles",34.1623874,-118.2865467,"Yes",0.053,73.93,12.05,81.66,2095.06,91.88,1882.547416,67.3,32.65,9.9,6.33,27.2,49.9,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,78.6925,8.46246908269706,"Los Angeles County",7.29365672829501
"56",6037185320,90065,"Los Angeles",34.0887194,-118.2242419,"Yes",0.046,53.02,12.89,92.89,1781.48,88.13,3996.547625,76.71,69.42,7.73,7.05,58,65.6,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,77.6875,8.35439294547801,"Los Angeles County",7.29365672829501
"57",6037543202,90220,"Los Angeles",33.8798617,-118.230032,"Yes",0.042,31.84,12.05,81.66,1641.48,85.66,6626.914092,87.09,110.81,12.82,5.2,48.2,62.9,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,71.5625,7.69571996988924,"Los Angeles County",7.29365672829501
"58",6065030502,92507,"Riverside ",33.9857419,-117.3560514,"Yes",0.065,98.18,12.89,92.89,1545.2,83.87,940.1426992,59.55,61.55,9.04,6.69,59.9,64.8,10.1646414099117,0.0625364238410596,711.339247787611,1552.22717869158,10.3298675496689,83.6225,8.99263361651791,"Riverside County",6.17751801744788
"59",6071012500,92324,"San Bernardino",34.0602092,-117.3233041,"Yes",0.065,98.18,12.47,83.99,1617.04,85.16,800.1737046,57.71,95.84,16.38,7.47,40.5,70,11.048341088374,0.064260162601626,802.757057220708,2422.62699287715,11.629810298103,81.26,8.73857404021938,"San Bernardino County",7.07183875796905
"60",6037531302,90023,"Los Angeles",34.0169019,-118.1827241,"Yes",0.046,53.02,12.47,83.99,3299.97,98.21,58357.83013,99.65,55.5,8.58,5.19,62.2,65.6,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,83.7175,9.00284976879234,"Los Angeles County",7.29365672829501
"61",6037402404,91768,"Los Angeles",34.0539197,-117.8174587,"Yes",0.057,82.1,12.05,81.66,2004.49,91,13626.72271,96.01,76.33,8.9,NA,NA,NA,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,87.6925,9.43031508764383,"Los Angeles County",7.29365672829501
"62",6019001301,93702,"Fresno ",36.732259,-119.7499923,"Yes",0.065,98.18,15.4,97.22,562.71,37.6,5811.241525,83.74,119.79,17.15,6.59,62.8,82.7,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,79.185,8.51543176685665,"Fresno County",7.54524120545684
"63",6019002502,93702,"Fresno ",36.7540827,-119.7634654,"Yes",0.065,98.18,15.4,97.22,1119.37,72.49,2492.474237,70.5,115.44,16.4,7.2,62.4,87.5,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,84.5975,9.09748360038714,"Fresno County",7.54524120545684
"64",6037402801,91766,"Los Angeles",34.0542821,-117.7349296,"Yes",0.057,82.1,12.89,92.89,648.27,46.06,7176.500215,88.43,66.33,9.77,6.36,57.1,71.8,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,77.37,8.32024948919239,"Los Angeles County",7.29365672829501
"65",6019001304,93702,"Fresno ",36.7250147,-119.7455349,"Yes",0.065,98.18,15.4,97.22,365.32,17.81,8703.269449,91.68,116.56,16.69,6.17,48.2,81.4,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,76.2225,8.19684912356167,"Fresno County",7.54524120545684
"66",6077002201,95206,"San Joaquin",37.9313083,-121.2686436,"Yes",0.046,53.02,12.85,84.18,318.32,13.77,763.4048111,57.06,128.15,14.74,9.28,48.3,68.3,12.3078712992806,0.0482158273381295,760.861151079137,999.827375224101,10.3956115107914,52.0075,5.5928056780299,"San Joaquin County",6.30607375590011
"67",6037532304,90040,"Los Angeles",33.9862905,-118.1526793,"Yes",0.046,53.02,12.05,81.66,1825.61,88.71,12105.33825,95.15,56.67,10.24,5.29,42,47.7,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,79.635,8.56382406710399,"Los Angeles County",7.29365672829501
"68",6029002812,93309,"Kern ",35.3505096,-119.0504014,"Yes",0.065,98.18,18.76,99.64,1060.17,70.21,60.56697062,21.09,82.51,11.06,5.6,22.8,67.9,16.4982270371523,0.0629403973509934,457.124421768707,293.573354799358,10.9727814569536,72.28,7.77287880417249,"Kern County",6.25723781285823
"69",6019001303,93702,"Fresno ",36.7250069,-119.7591482,"Yes",0.065,98.18,15.4,97.22,347.82,16.18,15053.03477,96.5,98.82,14.14,7.93,63.9,92.1,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,77.02,8.28261103344446,"Fresno County",7.54524120545684
"70",6029002200,93307,"Kern ",35.3613217,-118.9879161,"Yes",0.065,98.18,19.6,100,583.48,39.7,38.46174593,16.58,89.83,11.77,8.2,62,80.6,16.4982270371523,0.0629403973509934,457.124421768707,293.573354799358,10.9727814569536,63.615,6.84105817829874,"Kern County",6.25723781285823
"71",6037205110,90023,"Los Angeles",34.0245059,-118.2142985,"Yes",0.046,53.02,12.89,92.89,974.3,66.42,14659.83047,96.43,68.74,10.4,5.45,70.2,78.8,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,77.19,8.30089256909345,"Los Angeles County",7.29365672829501
"72",6037570502,90805,"Los Angeles",33.8674703,-118.1668021,"Yes",0.042,31.84,11.63,69.14,1191.12,75.05,6181.981699,85.58,87.58,10.71,7.45,37.1,45.2,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,65.4025,7.03328314872567,"Los Angeles County",7.29365672829501
"73",6037291210,90247,"Los Angeles",33.8886904,-118.2870814,"Yes",0.044,40.49,12.05,81.66,2498.31,94.89,7007.6189,88.1,70.23,9.31,6.18,24.8,53,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,76.285,8.2035702763738,"Los Angeles County",7.29365672829501
"74",6037219901,90016,"Los Angeles",34.0297377,-118.3605226,"Yes",0.046,53.02,12.05,81.66,3125.62,97.74,2007.831902,67.93,100.42,9.96,6.1,44.7,74.8,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,75.0875,8.07479298849339,"Los Angeles County",7.29365672829501
"75",6037980028,90045,"Los Angeles",33.942108,-118.417488,"Yes",0.046,53.02,12.05,81.66,1172.73,74.4,2671.466839,71.56,35.22,7.12,NA,NA,NA,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,70.16,7.54489730078503,"Los Angeles County",7.29365672829501
"76",6037534202,90201,"Los Angeles",33.959603,-118.1611103,"Yes",0.046,53.02,12.05,81.66,713.01,51.1,8608.657111,91.52,48.15,10.08,6.44,60,75.4,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,69.325,7.45510269921497,"Los Angeles County",7.29365672829501
"77",6037540400,90059,"Los Angeles",33.9326754,-118.2282398,"Yes",0.044,40.49,12.05,81.66,2333.93,93.76,5968.050135,84.58,90.58,10.34,4.68,56.1,80.2,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,75.1225,8.07855683406818,"Los Angeles County",7.29365672829501
"78",6065046700,92518,"Riverside ",33.8891026,-117.278368,"Yes",0.065,98.18,12.89,92.89,1258.41,76.99,604.8258591,53.69,66.89,10.66,6.75,32.1,67.8,10.1646414099117,0.0625364238410596,711.339247787611,1552.22717869158,10.3298675496689,80.4375,8.65012366921174,"Riverside County",6.17751801744788
"79",6029002301,93307,"Kern ",35.3590376,-118.9452577,"Yes",0.065,98.18,19.6,100,509.04,31.73,22.92078576,12.7,86.67,11.35,6.29,49.4,76.3,16.4982270371523,0.0629403973509934,457.124421768707,293.573354799358,10.9727814569536,60.6525,6.52247553500376,"Kern County",6.25723781285823
"80",6071002501,92335,"San Bernardino",34.0743336,-117.4772152,"Yes",0.065,98.18,13.31,93.64,1666.33,86.28,5424.081436,82.02,69.46,12.25,6.02,45,50,11.048341088374,0.064260162601626,802.757057220708,2422.62699287715,11.629810298103,90.03,9.68168620281751,"San Bernardino County",7.07183875796905
"81",6019008502,93648,"Fresno ",36.6214407,-119.5507133,"Yes",0.065,98.18,16.24,97.73,293.05,11.57,1549.949899,64.79,102.83,13.81,5.83,54.6,74.7,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,68.0675,7.31987310463491,"Fresno County",7.54524120545684
"82",6037980030,90245,"Los Angeles",33.9096235,-118.4094782,"Yes",0.044,40.49,12.05,81.66,753.26,53.92,14009.89636,96.16,0,0,NA,NA,NA,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,68.0575,7.31879772018497,"Los Angeles County",7.29365672829501
"83",6019000502,93701,"Fresno ",36.7444057,-119.781537,"Yes",0.065,98.18,15.4,97.22,982.2,66.86,3938.730359,76.5,124.96,11.31,8.32,52,80.7,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,84.69,9.10743090654909,"Fresno County",7.54524120545684
"84",6037242100,90002,"Los Angeles",33.945396,-118.2336329,"Yes",0.044,40.49,12.05,81.66,832.63,59.11,5842.945149,83.9,88.42,12.7,5.87,52.7,87.2,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,66.29,7.12872351865792,"Los Angeles County",7.29365672829501
"85",6037203500,90033,"Los Angeles",34.057226,-118.2185819,"Yes",0.046,53.02,12.89,92.89,3513.85,98.68,6863.580217,87.74,95.93,10.33,4.36,40.7,56.5,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,83.0825,8.9345628562211,"Los Angeles County",7.29365672829501
"86",6037302401,91204,"Los Angeles",34.1316179,-118.2597456,"Yes",0.051,69.23,12.05,81.66,805.67,57.15,2433.697267,70.24,67.93,9.85,5.78,24.4,49.4,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,69.57,7.48144961823852,"Los Angeles County",7.29365672829501
"87",6067005301,95811,"Sacramento ",38.5916037,-121.4825199,"Yes",0.046,53.02,9.53630303,40.92,1391.76,80.56,1700.626695,66.04,76.08,9.25,14.89,22.8,90.8,9.22952172350158,0.0498233438485804,866.968196202532,226.161668575962,9.58914826498423,60.135,6.46682438971933,"Sacramento County",4.848758747708
