"","county_name","year","county_fips","hhpop","horate","medhhincome","long","lat","order","hole","piece","group","state_abbv","state_fips","fips_class","state_name","cardio_mean","pol_score","PM2.5_mean","ozone_mean"
"77","Alameda County",2015,"06001",571605,0.527495385799634,81000,-122.275408,37.76735,26684,FALSE,"1","06001.1","CA","06","H1","California",8.01725,43.265,8.77479336883333,0.0325638888888889
"78","Alameda County",2015,"06001",571605,0.527495385799634,81000,-122.286139,37.769458,26685,FALSE,"1","06001.1","CA","06","H1","California",8.01725,43.265,8.77479336883333,0.0325638888888889
"79","Alameda County",2015,"06001",571605,0.527495385799634,81000,-122.293996,37.770416,26686,FALSE,"1","06001.1","CA","06","H1","California",8.01725,43.265,8.77479336883333,0.0325638888888889
"80","Alameda County",2015,"06001",571605,0.527495385799634,81000,-122.304345,37.774632,26687,FALSE,"1","06001.1","CA","06","H1","California",8.01725,43.265,8.77479336883333,0.0325638888888889
"81","Alameda County",2015,"06001",571605,0.527495385799634,81000,-122.318909,37.77904,26688,FALSE,"1","06001.1","CA","06","H1","California",8.01725,43.265,8.77479336883333,0.0325638888888889
"82","Alameda County",2015,"06001",571605,0.527495385799634,81000,-122.33079,37.78383,26689,FALSE,"1","06001.1","CA","06","H1","California",8.01725,43.265,8.77479336883333,0.0325638888888889
"83","Alameda County",2015,"06001",571605,0.527495385799634,81000,-122.331748,37.796052,26690,FALSE,"1","06001.1","CA","06","H1","California",8.01725,43.265,8.77479336883333,0.0325638888888889
"84","Alameda County",2015,"06001",571605,0.527495385799634,81000,-122.335675,37.799652,26691,FALSE,"1","06001.1","CA","06","H1","California",8.01725,43.265,8.77479336883333,0.0325638888888889
"85","Alameda County",2015,"06001",571605,0.527495385799634,81000,-122.333711,37.809797,26692,FALSE,"1","06001.1","CA","06","H1","California",8.01725,43.265,8.77479336883333,0.0325638888888889
"86","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-120.072484,38.509869,26693,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"87","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-120.072392,38.702767,26694,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"88","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.964948,38.775986,26695,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"89","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.947927,38.781642,26696,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"90","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.942108,38.80311,26697,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"91","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.92186,38.820962,26698,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"92","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.92271,38.829955,26699,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"93","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.908493,38.834346,26700,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"94","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.906779,38.854664,26701,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"95","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.891909,38.857344,26702,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"96","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.877287,38.870193,26703,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"97","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.888444,38.879301,26704,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"98","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.879516,38.887021,26705,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"99","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.887643,38.918295,26706,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"100","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.904315,38.933324,26707,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
